-0.0102257853,-0.020833863,9.04E-04,-0.0208087675
0.0104483272,-0.061573097,-0.005724244,-0.021587856
7.86E-04,-0.026939025,0.005582467,-0.010930783
-6.66E-04,-0.008152934,0.00519258,-0.0096806345
-0.0074928688,-0.062132736,-0.010467864,-0.0261629365
-0.0020384708,-0.014207219,-0.008063563,-0.028350519
-0.0170409241,-0.023085142,-0.017160917,-0.041146566
-0.0094596539,-0.075805754,-0.005529301,-0.0258316405
1.46E-04,7.00E-04,-0.004814509,-0.019903263
-0.0120667875,-0.059092875,4.49E-04,-0.0141569195
0.0025697523,-0.026214037,-0.003189981,-0.014267465
-0.0050572571,-0.055162677,-0.001435491,-0.005751054
0.0084815422,-0.028897764,-0.017680766,-0.025852349
0.0054627558,-0.054475846,-0.017225898,-0.023835473
-0.0011465567,-0.03327313,-0.015081522,-0.0180463655
0.0045708417,-0.063569993,-0.022879253,-0.014155887
-8.49E-04,-0.03646562,-0.026908081,-0.0270628665
-0.005011518,-0.022614535,-0.02209948,-0.0200117885
-0.0121125267,-0.063798937,-0.025218573,-0.016281101
0.0059658869,-0.074393936,-0.025543478,-0.019020038
-0.0035592988,-0.074215868,-0.035615548,-0.031240853
-0.0144337904,-0.051028974,-0.038539698,-0.036436183
-0.0064294328,-0.03313322,-0.040359168,-0.0367947135
-0.0025530367,-0.084581924,-0.04107396,-0.02971281
0.0094763695,-0.043969881,-0.037629962,-0.0310799135
0.0015291858,-0.062997634,-0.03334121,-0.0237614705
3.06E-04,-0.095482181,-0.036460302,-0.029786858
0.002695535,-0.062794129,-0.039384452,-0.0329145765
-0.0037879947,-0.036720002,-0.046272448,-0.0398368315
0.013158374,-0.02964819,-0.058163989,-0.0463458275
-0.0051830399,-0.013342321,-0.04932656,-0.039050006
-0.006863955,-0.010823942,-0.055369802,-0.043692679
0.0062174524,-0.048078146,-0.058488894,-0.050154333
0.0027870134,-0.052962275,-0.067651229,-0.0526987315
-0.0106831771,-0.043181298,-0.071420132,-0.056398746
-0.0027474282,-0.092747577,-0.05764414,-0.0366981715
-0.0087621313,-0.071277759,-0.065441871,-0.0496188035
-0.002141384,-0.039543639,-0.061023157,-0.041299571
2.14E-04,-0.049947852,-0.072004962,-0.056558043
-0.0132102672,-0.059614357,-0.069080813,-0.058047254
-0.0219807563,-0.063582712,-0.068041115,-0.0477062975
-0.0237645846,-0.093154588,-0.07070534,-0.060451197
-0.0106488727,-0.042011142,-0.080517486,-0.0714537125
-0.0141136161,-0.064371296,-0.089484877,-0.077944279
-0.018904796,-0.024522398,-0.086820652,-0.0779568285
-0.0228841052,-0.055200834,-0.090589556,-0.0866628585
-0.0126842666,-0.094172115,-0.091109405,-0.0873133235
-0.0142851381,-0.077382921,-0.100011815,-0.0837639785
-0.0227697572,-0.088016077,-0.09734759,-0.086056003
-0.0298364616,-0.067055023,-0.101181474,-0.092811646
-0.0269205885,-0.055493373,-0.100206758,-0.094910729
-0.038927125,-0.07266414,-0.094553403,-0.0956086435
-0.0313001156,-0.110884994,-0.101246456,-0.1033909375
-0.03696034,-0.068428684,-0.100986531,-0.096961249
-0.0387670378,-0.075017171,-0.105275284,-0.098004803
-0.0282355901,-0.071010659,-0.10683483,-0.096155231
-0.0247365423,-0.031543334,-0.116192108,-0.1101493275
-0.051471097,-0.073007555,-0.120285917,-0.1084859105
-0.0290131563,-0.100264557,-0.114372637,-0.105700358
-0.0310714197,-0.094668159,-0.123210066,-0.1144331655
-0.0413970411,-0.081135051,-0.119571125,-0.1153316505
-0.0371661663,-0.049706189,-0.119571125,-0.118798025
-0.032569378,-0.107374526,-0.140625,-0.139061597
-0.0461996557,-0.105911831,-0.143159263,-0.138904437
-0.0402649962,-0.067678258,-0.139845227,-0.12707637
-0.0558734937,-0.055938541,-0.120935728,-0.1086123265
-0.06621055,-0.078514919,-0.127433837,-0.1161205055
-0.0451247848,-0.078629391,-0.139065454,-0.128394264
-0.0555647542,-0.113619598,-0.137700851,-0.132119458
-0.0580461051,-0.105161405,-0.14004017,-0.129669897
-0.0757471704,-0.07655618,-0.137440926,-0.1270185795
-0.0690692491,-0.079799547,-0.143029301,-0.1322301205
-0.0640379386,-0.094146677,-0.144848771,-0.1422377975
-0.0721452094,-0.119203276,-0.141144849,-0.1225920785
-0.0615565877,-0.115743685,-0.15011224,-0.1406346125
-0.0647240264,-0.107959604,-0.151606805,-0.148189712
-0.0605388908,-0.076060136,-0.147383034,-0.1492739655
-0.0654901578,-0.12053878,-0.145303639,-0.146604417
-0.0680286826,-0.096893999,-0.143484168,-0.1435093915
-0.0676856387,-0.127801379,-0.152646503,-0.148317618
-0.0771993896,-0.146371245,-0.152581522,-0.1559115495
-0.0586750189,-0.143522169,-0.162913516,-0.163426291
-0.0724425142,-0.107094706,-0.169996456,-0.1798690685
-0.0739404725,-0.093879576,-0.157780009,-0.144671193
-0.0667022462,-0.094401058,-0.154400992,-0.1490927395
-0.072339601,-0.146625626,-0.156740312,-0.157994152
-0.0762045623,-0.125092213,-0.159339556,-0.155447088
-0.0761245187,-0.134949505,-0.157844991,-0.160300134
-0.0858898351,-0.116417797,-0.154660917,-0.155630379
-0.0809156985,-0.125193966,-0.161613894,-0.162092984
-0.0943515847,-0.121034825,-0.168371928,-0.1749501435
-0.0811215249,-0.146701941,-0.171166115,-0.1838570145
-0.0970845011,-0.122319453,-0.174480151,-0.178323639
-0.0953349772,-0.120755005,-0.176104679,-0.1759334295
-0.088371186,-0.143140597,-0.157909972,-0.162078909
-0.0790403919,-0.131757015,-0.168696834,-0.166376328
-0.0911384068,-0.105453944,-0.17324551,-0.1737099145
-0.0958038038,-0.120208084,-0.174350189,-0.17712594
-0.0988454598,-0.154854875,-0.175974716,-0.1744068775
-0.1022187248,-0.131464476,-0.175259924,-0.173789985
-0.093322453,-0.123489609,-0.176689509,-0.179985647
-0.0982051111,-0.100697006,-0.178314036,-0.1828375355
-0.0931738006,-0.143420417,-0.184747164,-0.196800618
-0.0844604855,-0.128488209,-0.179678639,-0.191386827
-0.1028133342,-0.134567933,-0.167332231,-0.17440062
-0.1087479937,-0.115692809,-0.175324905,-0.1830953225
-0.0968215007,-0.143496731,-0.181628072,-0.1933749785
-0.1157346545,-0.119915545,-0.183447543,-0.186352051
-0.1076273836,-0.115527461,-0.187411389,-0.1932684005
-0.1046772061,-0.110223602,-0.187281427,-0.1946881055
-0.1048830324,-0.131642543,-0.189035917,-0.1889925335
-0.1174270044,-0.126135178,-0.181173204,-0.185880722
-0.1079818623,-0.15047951,-0.18923086,-0.1994365225
-0.1113322578,-0.158607006,-0.190920369,-0.2038882385
-0.1258201452,-0.134924067,-0.200017722,-0.2133042385
-0.1264376242,-0.152387372,-0.195079159,-0.2122529825
-0.1144310877,-0.131222813,-0.179223771,-0.1881800705
-0.1211890525,-0.156025031,-0.182927694,-0.1963767025
-0.1114123013,-0.146612907,-0.185721881,-0.2009416755
-0.1177929179,-0.174989189,-0.185526938,-0.2043219565
-0.119473833,-0.15561802,-0.185721881,-0.1988662815
-0.1149799579,-0.128411895,-0.200732514,-0.213467656
-0.1311258909,-0.133270586,-0.201772212,-0.2162185315
-0.1164779163,-0.151611508,-0.186371692,-0.202146582
-0.1086679501,-0.127877693,-0.188711011,-0.204710738
-0.1222753582,-0.140927476,-0.185851843,-0.200185818
-0.121497792,-0.154918471,-0.191310255,-0.2123288165
-0.1420918609,-0.154168045,-0.196118856,-0.206969576
-0.1182045706,-0.154575055,-0.19098535,-0.203928714
-0.1243907956,-0.157475007,-0.197418478,-0.215443563
-0.1417831214,-0.163821831,-0.200407609,-0.2226076735
-0.1343733731,-0.137734985,-0.20105742,-0.2239293465
-0.1436126889,-0.165958638,-0.188516068,-0.2035068995
-0.1336415462,-0.152082114,-0.189490784,-0.203233089
-0.1391188138,-0.161723182,-0.199043006,-0.2223195185
-0.1404109458,-0.165844166,-0.214248582,-0.233728975
-0.1556878342,-0.153074203,-0.208140359,-0.230086059
-0.1512396983,-0.182722393,-0.197028592,-0.2136262255
-0.1483123903,-0.134237236,-0.194624291,-0.208045894
-0.1492843481,-0.149843555,-0.199822779,-0.2155438485
-0.1537096144,-0.162753428,-0.200667533,-0.21355234
-0.1522916996,-0.176159345,-0.212299149,-0.231704011
-0.1461054746,-0.174582178,-0.212883979,-0.23563851
-0.1452249952,-0.161939406,-0.189295841,-0.211972458
-0.1522916996,-0.15409173,-0.198458176,-0.229230832
-0.1580777067,-0.162193788,-0.201837193,-0.225328451
-0.1494215656,-0.182684236,-0.200537571,-0.221597422
-0.1588438381,-0.174264201,-0.205476134,-0.215398744
-0.1524746563,-0.162982371,-0.205411153,-0.232792115
-0.1515484378,-0.161557834,-0.204826323,-0.226140456
-0.1579633588,-0.152323777,-0.210999527,-0.2344437105
-0.1542584846,-0.184452189,-0.217822543,-0.240827583
-0.1554133991,-0.184604818,-0.216262996,-0.2345992285
-0.1624343643,-0.175497952,-0.198523157,-0.2146256065
-0.1615195805,-0.195632266,-0.211714319,-0.232363164
-0.1685862849,-0.192083641,-0.215548204,-0.2295309255
-0.1682889802,-0.165945918,-0.211779301,-0.2273272485
-0.1736061607,-0.173653685,-0.215548204,-0.233041743
-0.1778370354,-0.18471929,-0.216262996,-0.2409325635
-0.1625487122,-0.198659408,-0.207555529,-0.2338196465
-0.1748868579,-0.192897662,-0.208335302,-0.2351619565
-0.1765334686,-0.179555341,-0.20820534,-0.234500891
-0.1819535623,-0.203721605,-0.212104206,-0.228188885
-0.1783630361,-0.168769556,-0.21528828,-0.2410976595
-0.1698784169,-0.190252092,-0.220096881,-0.2463669915
-0.1839546517,-0.18067462,-0.201772212,-0.2180676465
-0.1684833717,-0.183472819,-0.210024811,-0.240201921
-0.1729315076,-0.206354455,-0.209569943,-0.241191266
-0.1785802972,-0.211353056,-0.202357042,-0.224977057
-0.1757444676,-0.18165399,-0.207230624,-0.2368299165
-0.1865846549,-0.184973671,-0.208400284,-0.2440442585
-0.1777684267,-0.202119,-0.209375,-0.246913579
-0.1715250277,-0.185520592,-0.202227079,-0.2361487885
-0.178648906,-0.204675536,-0.22302103,-0.2571519255
-0.1819192579,-0.197158556,-0.220161862,-0.248592984
-0.1834972598,-0.18193381,-0.216782845,-0.246913732
-0.1845035219,-0.206507085,-0.201837193,-0.21778617
-0.1816448227,-0.193164763,-0.208530246,-0.228985594
-0.1827425632,-0.195237974,-0.214508507,-0.2374517275
-0.1847436526,-0.17385719,-0.213988658,-0.2395308195
-0.1991286269,-0.2051843,-0.218407372,-0.243414054
-0.2036911108,-0.179491745,-0.223995747,-0.248104258
-0.1952636656,-0.229592226,-0.224645558,-0.2610615505
-0.2014956298,-0.202856707,-0.230883743,-0.2686100165
-0.1860243499,-0.200338328,-0.209375,-0.238591025
-0.1923820969,-0.195365165,-0.226205104,-0.2540722315
-0.191021356,-0.18666531,-0.222696125,-0.2542443825
-0.201427021,-0.199422553,-0.218667297,-0.2533994155
-0.2037482848,-0.187148635,-0.2200319,-0.247939127
-0.2089511173,-0.183841673,-0.217757561,-0.2506497965
-0.2093970744,-0.201228664,-0.21769258,-0.246218565
-0.205200504,-0.190799013,-0.216392958,-0.2450566465
-0.1968645372,-0.206329017,-0.219836957,-0.252253485
-0.2035767628,-0.215804737,-0.217757561,-0.2480354085
-0.2124272955,-0.20699041,-0.216003072,-0.2562973085
-0.2109407719,-0.199130014,-0.21710775,-0.2488449365
-0.203508154,-0.21130218,-0.213923677,-0.246566835
-0.2120728168,-0.233764086,-0.22419069,-0.260768558
-0.2005922809,-0.203072931,-0.221591446,-0.2653737365
-0.2046630685,-0.224377401,-0.205281191,-0.239989259
-0.2158348649,-0.215855613,-0.21470345,-0.2547655315
-0.2045487206,-0.193380988,-0.221656427,-0.249302801
-0.2102889885,-0.209445193,-0.21769258,-0.2485168455
-0.2146685156,-0.211416652,-0.221851371,-0.257206359
-0.2156404734,-0.209852204,-0.224060728,-0.2656837845
-0.2139138191,-0.160578464,-0.225165406,-0.262617825
-0.2147256896,-0.165259088,-0.231338611,-0.27186293
-0.207167289,-0.179504464,-0.219901938,-0.2577779735
-0.220946219,-0.174315077,-0.213858696,-0.2540659395
-0.2145198633,-0.185456997,-0.221461484,-0.257118129
-0.2105748584,-0.242705604,-0.219187146,-0.258452504
-0.2159606477,-0.216504286,-0.226594991,-0.264449543
-0.2227757865,-0.246635802,-0.218992202,-0.2551964665
-0.2177101716,-0.217865229,-0.223215974,-0.2551633165
-0.2220782639,-0.209343441,-0.224450614,-0.267624792
-0.2205345664,-0.218641093,-0.24375,-0.2870746345
-0.2426952024,-0.224479153,-0.236407136,-0.2796721185
-0.2358457591,-0.222138842,-0.221396503,-0.259179448
-0.2205116968,-0.224555468,-0.220291824,-0.2601690985
-0.2229244389,-0.21979853,-0.224840501,-0.264179853
-0.2294537078,-0.205018951,-0.225165406,-0.268257438
-0.2274640532,-0.23593905,-0.22776465,-0.2644973785
-0.2218381332,-0.224542749,-0.228089556,-0.2764725345
-0.23692063,-0.18987052,-0.237641777,-0.281464663
-0.2293507946,-0.228485666,-0.231598535,-0.275301119
-0.2256116161,-0.194373076,-0.218212429,-0.2616369445
-0.2281158366,-0.217598128,-0.2224362,-0.2607885485
-0.2206832187,-0.218806441,-0.222891068,-0.263702806
-0.2275669663,-0.234450917,-0.225750236,-0.266595241
-0.2286075328,-0.23301366,-0.228479442,-0.2759941495
-0.2245596148,-0.215881051,-0.223735822,-0.2674038535
-0.2182133026,-0.219391519,-0.226530009,-0.273793677
-0.2463314677,-0.22842207,-0.227244802,-0.274572918
-0.2434270294,-0.227480858,-0.238876418,-0.290799183
-0.2464915549,-0.213349953,-0.240046078,-0.2851549565
-0.2348051926,-0.223143649,-0.235237476,-0.282418497
-0.2365661513,-0.217343746,-0.218342391,-0.265308468
-0.2344735835,-0.246762993,-0.223865784,-0.2713027245
-0.2341419744,-0.220116507,-0.22951914,-0.2750719395
-0.2463543373,-0.229236092,-0.229974008,-0.2697461905
-0.2254972681,-0.209368879,-0.222761106,-0.2746221275
-0.2409571133,-0.231309303,-0.223540879,-0.275296963
-0.2424550716,-0.238292081,-0.230363894,-0.285210306
-0.2421120277,-0.206825062,-0.234067817,-0.289312495
-0.2416203315,-0.210933327,-0.237966682,-0.2851522095
-0.2432898118,-0.238088576,-0.236732042,-0.2855372925
-0.2468002944,-0.217521813,-0.23959121,-0.292137256
-0.2539584771,-0.224135738,-0.229779064,-0.2720978365
-0.2556050879,-0.227557172,-0.232313327,-0.2758658305
-0.2264120519,-0.200134822,-0.234522684,-0.28004862
-0.2531923458,-0.237796037,-0.237771739,-0.2877861305
-0.2520145617,-0.206672433,-0.241800567,-0.2908253135
-0.2467431204,-0.239233293,-0.243814981,-0.29093094
-0.2570001331,-0.214901681,-0.237511815,-0.283949933
-0.2436785949,-0.242820076,-0.245829395,-0.2969082935
-0.23580002,-0.240708707,-0.245569471,-0.291641251
-0.2500477767,-0.196166467,-0.235822306,-0.2886964015
-0.2495446456,-0.24039073,-0.23543242,-0.2910705515
-0.2521975184,-0.223919514,-0.246414225,-0.3019931945
-0.2463657721,-0.224860726,-0.248363658,-0.3006250235
-0.23832711,-0.231461932,-0.227894612,-0.2755186285
-0.2476693389,-0.233128132,-0.226205104,-0.2803308235
-0.247383469,-0.224237491,-0.236082231,-0.2885321855
-0.2579720908,-0.19528885,-0.238291588,-0.285688502
-0.2508596472,-0.209903081,-0.241735586,-0.2952675325
-0.2475321214,-0.230380809,-0.240955813,-0.2965294315
-0.2533295633,-0.219747653,-0.24258034,-0.2975777525
-0.2491444277,-0.226158073,-0.249468336,-0.3032938445
-0.2445362046,-0.224860726,-0.251677694,-0.3114803325
-0.250813908,-0.217992419,-0.231533554,-0.282696275
-0.2541185643,-0.242438503,-0.228024575,-0.285121923
-0.2600532238,-0.216237186,-0.228739367,-0.2787476645
-0.2464572505,-0.228307598,-0.235237476,-0.291068685
-0.2510769084,-0.226692274,-0.234392722,-0.29693534
-0.2725171522,-0.231258426,-0.238551512,-0.2996866735
-0.260773616,-0.226183511,-0.233288043,-0.2925176895
-0.2500706463,-0.228485666,-0.245244565,-0.3101893325
-0.2418261578,-0.24081046,-0.248883507,-0.3125792365
-0.262683227,-0.231322022,-0.244984641,-0.3025623675
-0.2562111321,-0.241904302,-0.230168951,-0.283159669
-0.2647414904,-0.236689476,-0.234132798,-0.2893351515
-0.2675544504,-0.228523823,-0.24076087,-0.290145559
-0.2641583158,-0.229719417,-0.239981096,-0.290539529
-0.2698985837,-0.251965099,-0.240306002,-0.297528202
-0.2587267874,-0.253669456,-0.235627363,-0.2912845155
-0.2648901428,-0.246279667,-0.231663516,-0.293476748
-0.2676459288,-0.240072753,-0.23959121,-0.308667699
-0.2621915308,-0.256989138,-0.245439509,-0.305972325
-0.2495332108,-0.223245402,-0.241800567,-0.296318107
-0.2646271425,-0.260410572,-0.24258034,-0.299961328
-0.2644098813,-0.249039709,-0.248883507,-0.3101841445
-0.258520961,-0.245770904,-0.239981096,-0.29215626
-0.2646843164,-0.261364504,-0.242515359,-0.303113534
-0.2642497942,-0.238635496,-0.247453922,-0.3123061535
-0.2627060966,-0.244308209,-0.253172259,-0.3022348515
-0.27742268,-0.250464247,-0.253497164,-0.304031857
-0.2709620198,-0.231054921,-0.237966682,-0.2900271955
-0.2666739711,-0.254814174,-0.246219282,-0.3006910545
-0.2665481883,-0.234667142,-0.247648866,-0.2989350175
-0.2716366728,-0.243494187,-0.246414225,-0.2978282955
-0.273088892,-0.224301086,-0.246219282,-0.301600257
-0.2617913129,-0.262979828,-0.239656191,-0.2974439395
-0.2606135288,-0.257396149,-0.24076087,-0.297092007
-0.2606707028,-0.226005444,-0.242515359,-0.3011563155
-0.2701387145,-0.257167205,-0.24258034,-0.304075339
-0.2693268439,-0.225954567,-0.257006144,-0.31089564
-0.2748955899,-0.268665259,-0.249923204,-0.307759681
-0.2728144569,-0.266693801,-0.250378072,-0.2996339995
-0.2734090663,-0.257141767,-0.244854679,-0.2979925115
-0.2638953155,-0.264035512,-0.245894376,-0.299608937
-0.280681597,-0.23399303,-0.249598299,-0.3099265815
-0.2769767229,-0.231652718,-0.250443053,-0.310299573
-0.2798468569,-0.269148584,-0.252782372,-0.307572575
-0.2642955334,-0.270077078,-0.263829159,-0.3257243985
-0.2734548055,-0.265765307,-0.257006144,-0.3184836555
-0.2803156836,-0.245592837,-0.259280482,-0.317230303
-0.2734433707,-0.244727939,-0.242970227,-0.293714203
-0.2642269246,-0.257459744,-0.253172259,-0.3067754435
-0.2778457675,-0.254648826,-0.254731805,-0.312254691
-0.2745182416,-0.249955483,-0.252327505,-0.309060753
-0.2780630286,-0.262102211,-0.257071125,-0.3150941825
-0.2825683385,-0.251380021,-0.26032018,-0.3115526205
-0.279446639,-0.266693801,-0.255186673,-0.307899867
-0.2833573395,-0.253249727,-0.257461011,-0.3073676595
-0.278211681,-0.260283381,-0.2650638,-0.318245743
-0.2824311209,-0.261300908,-0.264868856,-0.321225492
-0.2775942019,-0.25486505,-0.272731569,-0.3305634865
-0.2832887307,-0.228129531,-0.268832703,-0.3277898375
-0.2792179431,-0.270331459,-0.26032018,-0.3163779395
-0.2924136985,-0.255831701,-0.260840028,-0.3154563395
-0.2803385531,-0.256671161,-0.266688327,-0.3266884925
-0.2722427171,-0.229172496,-0.263049386,-0.325364189
-0.2815620764,-0.261466256,-0.264738894,-0.329228959
-0.2875996491,-0.275037521,-0.248948488,-0.307323639
-0.2866505609,-0.221795426,-0.252002599,-0.306108696
-0.2789778123,-0.249764697,-0.255511578,-0.312737618
-0.2824425557,-0.261517133,-0.256876181,-0.319619982
-0.2828542084,-0.243163491,-0.254731805,-0.31054798
-0.2837575574,-0.271501615,-0.260060255,-0.3238290545
-0.2767708966,-0.272366513,-0.258955577,-0.322650467
-0.3012756659,-0.257663249,-0.255836484,-0.3126611025
-0.2790006819,-0.24262929,-0.276435491,-0.3407559805
-0.2898637388,-0.285861464,-0.27279655,-0.336290225
-0.2826826865,-0.275762509,-0.255706522,-0.3148373115
-0.2813333805,-0.254572512,-0.258695652,-0.3148914395
-0.2710992374,-0.2664267,-0.261424858,-0.32014544
-0.2840662969,-0.232657526,-0.256681238,-0.317885193
-0.2982797492,-0.259736461,-0.257461011,-0.3212555545
-0.289349173,-0.274045433,-0.258305766,-0.318720887
-0.2843750364,-0.268690697,-0.257331049,-0.3233220975
-0.2949750929,-0.206634275,-0.258045841,-0.318451924
-0.2874967359,-0.275927857,-0.262984405,-0.3225010895
-0.28586156,-0.262369311,-0.260450142,-0.3156001885
-0.2955010936,-0.219849406,-0.263504253,-0.3173872395
-0.2791035951,-0.226514207,-0.268572779,-0.3279850675
-0.2896922169,-0.246762993,-0.265713611,-0.325595199
-0.2910529577,-0.268283686,-0.272406664,-0.3371099775
-0.2890976074,-0.25570451,-0.270782136,-0.333524969
-0.2939917004,-0.269949887,-0.250118147,-0.315250123
-0.2827855996,-0.252206761,-0.254926749,-0.322134929
-0.290526957,-0.244867849,-0.249793242,-0.3168594925
-0.2961757466,-0.239474956,-0.253757089,-0.3182969
-0.2911101316,-0.262191244,-0.253562146,-0.318281146
-0.2887202591,-0.257548778,-0.258305766,-0.3193654
-0.2920706546,-0.236307904,-0.2568112,-0.322556438
-0.2951008757,-0.24748798,-0.265973535,-0.3282111585
-0.2899437824,-0.27227748,-0.261359877,-0.3241525325
-0.3034711469,-0.243812165,-0.260450142,-0.3167730945
-0.2937401349,-0.261402661,-0.26389414,-0.322239029
-0.294186092,-0.247309913,-0.265193762,-0.3205455135
-0.3051177576,-0.250540561,-0.271561909,-0.3340443225
-0.2892462598,-0.2522322,-0.256681238,-0.317855705
-0.2977080093,-0.254470759,-0.267208176,-0.3300239185
-0.2785890292,-0.236905701,-0.264154064,-0.3205528385
-0.2965645297,-0.257625092,-0.264998819,-0.3237336525
-0.2998691859,-0.224962479,-0.261814745,-0.327399952
-0.3080336308,-0.248696294,-0.273706285,-0.340046397
-0.3033224945,-0.23176719,-0.273901229,-0.337979549
-0.3032310162,-0.251481774,-0.259020558,-0.307814959
-0.3012527963,-0.241420976,-0.259670369,-0.327219713
